concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units
1768849,cefaclor,Drug,RxNorm,Ingredient,2176,drug_exposure,17,1,0.0015291221309846018,
19070174,cefamandole,Drug,RxNorm,Ingredient,2178,drug_exposure,16841,5779,8.8367967949600139,
1771162,cefazolin,Drug,RxNorm,Ingredient,2180,drug_exposure,51620,18664,28.539535452696608,
37498010,cefiderocol,Drug,RxNorm,Ingredient,2265702,drug_exposure,42,1,0.0015291221309846018,
1774470,cefotaxime,Drug,RxNorm,Ingredient,2186,drug_exposure,194851,17995,27.516552747067909,
40230597,ceftaroline,Drug,RxNorm,Ingredient,1040005,drug_exposure,14,1,0.0015291221309846018,
1776684,ceftazidime,Drug,RxNorm,Ingredient,2191,drug_exposure,39673,3057,4.6745263544199274,
1749083,ceftibuten,Drug,RxNorm,Ingredient,20492,drug_exposure,2,2,0.0030582442619692036,
778933,ceftolozane / tazobactam,Drug,RxNorm,Multiple Ingredients,1597614,drug_exposure,1,1,0.0015291221309846018,
1777806,ceftriaxone,Drug,RxNorm,Ingredient,2193,drug_exposure,54675,11624,17.774515650565011,
1778162,cefuroxime,Drug,RxNorm,Ingredient,2194,drug_exposure,2551,885,1.3532730859213726,
1118084,celecoxib,Drug,RxNorm,Ingredient,140587,drug_exposure,424,73,0.11162591556187593,
19049145,celiprolol,Drug,RxNorm,Ingredient,20498,drug_exposure,31,10,0.015291221309846018,
1786621,cephalexin,Drug,RxNorm,Ingredient,2231,drug_exposure,18,4,0.0061164885239384072,
19086759,cephalothin,Drug,RxNorm,Ingredient,2236,drug_exposure,158,20,0.030582442619692035,
44818466,ceritinib,Drug,RxNorm,Ingredient,1535457,drug_exposure,4,1,0.0015291221309846018,
1149196,cetirizine,Drug,RxNorm,Ingredient,20610,drug_exposure,1196,246,0.376164044222212,
1315411,cetuximab,Drug,RxNorm,Ingredient,318341,drug_exposure,1,1,0.0015291221309846018,
42898758,chamomile extract,Drug,RxNorm,Ingredient,1309226,drug_exposure,44,3,0.0045873663929538056,
990069,chloramphenicol,Drug,RxNorm,Ingredient,2348,drug_exposure,2023,104,0.15902870162239857,
990678,chlordiazepoxide,Drug,RxNorm,Ingredient,2356,drug_exposure,25,3,0.0045873663929538056,
1790812,chlorhexidine,Drug,RxNorm,Ingredient,2358,drug_exposure,19926,7072,10.813951710323103,
36029208,chlorhexidine / didecyldimethylammonium chloride,Drug,RxNorm,Multiple Ingredients,1011453,drug_exposure,263,10,0.015291221309846018,
19013759,chloride hexahydrate,Drug,RxNorm,Ingredient,314553,drug_exposure,5,2,0.0030582442619692036,
1792515,chloroquine,Drug,RxNorm,Ingredient,2393,drug_exposure,7,3,0.0045873663929538056,
794852,chlorpromazine,Drug,RxNorm,Ingredient,2403,drug_exposure,133,18,0.02752419835772283,
1395058,chlorthalidone,Drug,RxNorm,Ingredient,2409,drug_exposure,327,77,0.11774240408581434,
19095164,cholecalciferol,Drug,RxNorm,Ingredient,2418,drug_exposure,8951,1352,2.0673731210911814,
19095309,cholestyramine resin,Drug,RxNorm,Ingredient,2447,drug_exposure,1563,124,0.18961114424209061,
36028646,chondroitin sulfates / glucosamine,Drug,RxNorm,Multiple Ingredients,1008567,drug_exposure,30,3,0.0045873663929538056,
902938,ciclesonide,Drug,RxNorm,Ingredient,274964,drug_exposure,863,95,0.14526660244353717,
950098,ciclopirox,Drug,RxNorm,Ingredient,21090,drug_exposure,24,9,0.013762099178861415,
1745072,cidofovir,Drug,RxNorm,Ingredient,83171,drug_exposure,6,3,0.0045873663929538056,
36030124,cilastatin / imipenem,Drug,RxNorm,Multiple Ingredients,34482,drug_exposure,1488,41,0.062694007370368676,
997276,cimetidine,Drug,RxNorm,Ingredient,2541,drug_exposure,147,20,0.030582442619692035,
1548111,cinacalcet,Drug,RxNorm,Ingredient,407990,drug_exposure,689,81,0.12385889260975275,
19097481,cinnarizine,Drug,RxNorm,Ingredient,2549,drug_exposure,75,10,0.015291221309846018,
19050375,ciprofibrate,Drug,RxNorm,Ingredient,21149,drug_exposure,213,46,0.070339618025291678,
1797513,ciprofloxacin,Drug,RxNorm,Ingredient,2551,drug_exposure,48382,4853,7.4208297016682723,
932196,cisapride,Drug,RxNorm,Ingredient,35255,drug_exposure,31,4,0.0061164885239384072,
1397599,cisplatin,Drug,RxNorm,Ingredient,2555,drug_exposure,40,18,0.02752419835772283,
797617,citalopram,Drug,RxNorm,Ingredient,2556,drug_exposure,3125,367,0.56118782207134887,
19054825,cladribine,Drug,RxNorm,Ingredient,44157,drug_exposure,3,1,0.0015291221309846018,
1750500,clarithromycin,Drug,RxNorm,Ingredient,21212,drug_exposure,594,74,0.11315503769286053,
1197677,clemastine,Drug,RxNorm,Ingredient,2578,drug_exposure,2578,673,1.0290991941526371,
997881,clindamycin,Drug,RxNorm,Ingredient,2582,drug_exposure,10216,867,1.3257488875636496,
980867,clioquinol,Drug,RxNorm,Ingredient,5942,drug_exposure,6,1,0.0015291221309846018,
19050832,clobazam,Drug,RxNorm,Ingredient,21241,drug_exposure,1075,127,0.19419851063504442,
998415,clobetasol,Drug,RxNorm,Ingredient,2590,drug_exposure,203,37,0.056577518846430266,
19024249,clodronic acid,Drug,RxNorm,Ingredient,3350,drug_exposure,1,1,0.0015291221309846018,
798834,clomipramine,Drug,RxNorm,Ingredient,2597,drug_exposure,782,65,0.099392938513999107,
798874,clonazepam,Drug,RxNorm,Ingredient,2598,drug_exposure,4185,605,0.92511888924568408,
1398937,clonidine,Drug,RxNorm,Ingredient,2599,drug_exposure,83704,5947,9.0936893129654273,
1322184,clopidogrel,Drug,RxNorm,Ingredient,32968,drug_exposure,22453,4238,6.4804195911127422,
790253,clorazepate,Drug,RxNorm,Ingredient,2353,drug_exposure,378,34,0.051990152453476463,
1000632,clotrimazole,Drug,RxNorm,Ingredient,2623,drug_exposure,103,26,0.039757175405599643,
800878,clozapine,Drug,RxNorm,Ingredient,2626,drug_exposure,1762,149,0.22783919751670567,
42874220,cobicistat,Drug,RxNorm,Ingredient,1306284,drug_exposure,4,1,0.0015291221309846018,
778934,cobicistat / darunavir,Drug,RxNorm,Multiple Ingredients,1598380,drug_exposure,26,4,0.0061164885239384072,
778975,cobicistat / darunavir / emtricitabine / tenofovir alafenamide,Drug,RxNorm,Multiple Ingredients,1996260,drug_exposure,17,4,0.0061164885239384072,
778946,cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,Drug,RxNorm,Multiple Ingredients,1721612,drug_exposure,116,11,0.01682034344083062,
778913,cobicistat / elvitegravir / emtricitabine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,1306291,drug_exposure,4,2,0.0030582442619692036,
1001419,cocaine,Drug,RxNorm,Ingredient,2653,drug_exposure,16,13,0.019878587702799821,
1201620,codeine,Drug,RxNorm,Ingredient,2670,drug_exposure,5628,456,0.69727969172897841,
1101554,colchicine,Drug,RxNorm,Ingredient,2683,drug_exposure,3742,534,0.81655121794577734,
1518148,colesevelam,Drug,RxNorm,Ingredient,141626,drug_exposure,107,3,0.0045873663929538056,
901845,colistin,Drug,RxNorm,Ingredient,2709,drug_exposure,7192,221,0.33793599094759696,
1507705,cortisone,Drug,RxNorm,Ingredient,2878,drug_exposure,1,1,0.0015291221309846018,
19008009,cosyntropin,Drug,RxNorm,Ingredient,2890,drug_exposure,488,421,0.64376041714451737,
42904275,cranberry juice,Drug,RxNorm,Ingredient,1358977,drug_exposure,10,6,0.0091747327859076112,
40242675,crizotinib,Drug,RxNorm,Ingredient,1148495,drug_exposure,7,2,0.0030582442619692036,
19008867,cromoglycate,Drug,RxNorm,Ingredient,2921,drug_exposure,13,3,0.0045873663929538056,
910232,cyclopentolate,Drug,RxNorm,Ingredient,3001,drug_exposure,89,8,0.012232977047876814,
1310317,cyclophosphamide,Drug,RxNorm,Ingredient,3002,drug_exposure,609,203,0.31041179258987417,
19010482,cyclosporine,Drug,RxNorm,Ingredient,3008,drug_exposure,3823,147,0.22478095325473646,
19010792,cyproterone,Drug,RxNorm,Ingredient,3014,drug_exposure,61,6,0.0091747327859076112,
36027929,cyproterone / ethinyl estradiol,Drug,RxNorm,Multiple Ingredients,1007814,drug_exposure,2,1,0.0015291221309846018,
1311078,cytarabine,Drug,RxNorm,Ingredient,3041,drug_exposure,984,111,0.16973255653929079,
778978,cytarabine / daunorubicin,Drug,RxNorm,Multiple Ingredients,2017575,drug_exposure,12,4,0.0061164885239384072,
40228152,dabigatran etexilate,Drug,RxNorm,Ingredient,1037042,drug_exposure,1180,162,0.24771778521950549,
43532299,dabrafenib,Drug,RxNorm,Ingredient,1424911,drug_exposure,177,4,0.0061164885239384072,
1311409,dacarbazine,Drug,RxNorm,Ingredient,3098,drug_exposure,4,3,0.0045873663929538056,
1301065,dalteparin,Drug,RxNorm,Ingredient,67109,drug_exposure,71,20,0.030582442619692035,
19026343,danaparoid,Drug,RxNorm,Ingredient,78484,drug_exposure,1196,154,0.23548480817162867,
1511449,danazol,Drug,RxNorm,Ingredient,3102,drug_exposure,22,2,0.0030582442619692036,
711714,dantrolene,Drug,RxNorm,Ingredient,3105,drug_exposure,539,16,0.024465954095753629,
44785829,dapagliflozin,Drug,RxNorm,Ingredient,1488564,drug_exposure,1030,264,0.40368824257993485,
1711759,dapsone,Drug,RxNorm,Ingredient,3108,drug_exposure,54,8,0.012232977047876814,
1786617,daptomycin,Drug,RxNorm,Ingredient,22299,drug_exposure,116,12,0.018349465571815222,
35605744,daratumumab,Drug,RxNorm,Ingredient,1721947,drug_exposure,3,2,0.0030582442619692036,
1304643,darbepoetin alfa,Drug,RxNorm,Ingredient,283838,drug_exposure,956,440,0.67281373763322472,
916230,darifenacin,Drug,RxNorm,Ingredient,136198,drug_exposure,26,1,0.0015291221309846018,
1756831,darunavir,Drug,RxNorm,Ingredient,460132,drug_exposure,256,29,0.044344541798553454,
1358436,dasatinib,Drug,RxNorm,Ingredient,475342,drug_exposure,30,4,0.0061164885239384072,
1311799,daunorubicin,Drug,RxNorm,Ingredient,3109,drug_exposure,106,42,0.064223129501353268,
19024728,decitabine,Drug,RxNorm,Ingredient,15657,drug_exposure,8,1,0.0015291221309846018,
1786055,deferasirox,Drug,RxNorm,Ingredient,614373,drug_exposure,20,4,0.0061164885239384072,
19011091,deferiprone,Drug,RxNorm,Ingredient,11645,drug_exposure,202,3,0.0045873663929538056,
1711947,deferoxamine,Drug,RxNorm,Ingredient,3131,drug_exposure,142,6,0.0091747327859076112,
42898933,defibrotide,Drug,RxNorm,Ingredient,1311089,drug_exposure,454,7,0.010703854916892212,
19058410,degarelix,Drug,RxNorm,Ingredient,475230,drug_exposure,3,2,0.0030582442619692036,
40222444,denosumab,Drug,RxNorm,Ingredient,993449,drug_exposure,7,6,0.0091747327859076112,
1103006,desloratadine,Drug,RxNorm,Ingredient,275635,drug_exposure,128,29,0.044344541798553454,
1517070,desmopressin,Drug,RxNorm,Ingredient,3251,drug_exposure,3197,1129,1.7263788858816154,
1588000,desogestrel,Drug,RxNorm,Ingredient,22656,drug_exposure,49,2,0.0030582442619692036,
36030123,desogestrel / ethinyl estradiol,Drug,RxNorm,Multiple Ingredients,324044,drug_exposure,18,2,0.0030582442619692036,
917336,desoximetasone,Drug,RxNorm,Ingredient,3255,drug_exposure,47,20,0.030582442619692035,
36030331,desoximetasone / salicylic acid,Drug,RxNorm,Multiple Ingredients,645244,drug_exposure,1,1,0.0015291221309846018,
1518254,dexamethasone,Drug,RxNorm,Ingredient,3264,drug_exposure,21720,3685,5.634815052678257,
2000000580,dexamethasone / framycetin / gramicidin,Drug,AmsterdamUMCdb,Observable Entity,2000000580,drug_exposure,527,55,0.08410171720415309,
2000000581,dexamethasone / gentamicin,Drug,AmsterdamUMCdb,Observable Entity,2000000581,drug_exposure,41,4,0.0061164885239384072,
36031113,dexamethasone / tobramycin,Drug,RxNorm,Multiple Ingredients,883815,drug_exposure,1395,94,0.14373748031255257,
19061088,dexmedetomidine,Drug,RxNorm,Ingredient,48937,drug_exposure,28970,1425,2.1789990366530576,
36030364,dextran 70 / hypromellose,Drug,RxNorm,Multiple Ingredients,687306,drug_exposure,142,8,0.012232977047876814,
719311,dextroamphetamine,Drug,RxNorm,Ingredient,3288,drug_exposure,48,5,0.0076456106549230088,
45775324,diatrizoic acid,Drug,RxNorm,Ingredient,1546223,drug_exposure,155,116,0.17737816719421381,
723013,diazepam,Drug,RxNorm,Ingredient,3322,drug_exposure,5383,768,1.1743657965961742,
1523280,diazoxide,Drug,RxNorm,Ingredient,3327,drug_exposure,11,1,0.0015291221309846018,
1124300,diclofenac,Drug,RxNorm,Ingredient,3355,drug_exposure,15013,1609,2.4603575087542242,
1724869,didanosine,Drug,RxNorm,Ingredient,3364,drug_exposure,37,2,0.0030582442619692036,
1326303,digoxin,Drug,RxNorm,Ingredient,3407,drug_exposure,19560,3295,5.0384574215942628,
19045317,digoxin antibodies Fab fragments,Drug,RxNorm,Ingredient,203223,drug_exposure,1,1,0.0015291221309846018,
19027015,dihydrotachysterol,Drug,RxNorm,Ingredient,3429,drug_exposure,1,1,0.0015291221309846018,
1328165,diltiazem,Drug,RxNorm,Ingredient,3443,drug_exposure,1633,230,0.35169809012645842,
43526424,dimethyl fumarate,Drug,RxNorm,Ingredient,1373478,drug_exposure,82,7,0.010703854916892212,
928980,dimethyl sulfoxide,Drug,RxNorm,Ingredient,3455,drug_exposure,22,3,0.0045873663929538056,
1331270,dipyridamole,Drug,RxNorm,Ingredient,3521,drug_exposure,2868,342,0.52295976879673378,
1335606,disopyramide,Drug,RxNorm,Ingredient,3541,drug_exposure,90,13,0.019878587702799821,
19035856,distigmine,Drug,RxNorm,Ingredient,3551,drug_exposure,5,2,0.0030582442619692036,
735850,disulfiram,Drug,RxNorm,Ingredient,3554,drug_exposure,9,4,0.0061164885239384072,
1337720,dobutamine,Drug,RxNorm,Ingredient,3616,drug_exposure,14690,2332,3.5659128094560915,
1315942,docetaxel,Drug,RxNorm,Ingredient,72962,drug_exposure,2,1,0.0015291221309846018,
941258,docusate,Drug,RxNorm,Ingredient,82003,drug_exposure,2,2,0.0030582442619692036,
36027407,docusate / sorbitol,Drug,RxNorm,Multiple Ingredients,1007281,drug_exposure,14,7,0.010703854916892212,
43560385,dolutegravir,Drug,RxNorm,Ingredient,1433868,drug_exposure,634,50,0.076456106549230088,
36029861,dolutegravir / lamivudine,Drug,RxNorm,Multiple Ingredients,2122518,drug_exposure,23,1,0.0015291221309846018,
19037833,domperidone,Drug,RxNorm,Ingredient,3626,drug_exposure,2222,205,0.31347003685184338,
1337860,dopamine,Drug,RxNorm,Ingredient,3628,drug_exposure,34070,7594,11.612153462697066,
19056154,dopexamine,Drug,RxNorm,Ingredient,23638,drug_exposure,1,1,0.0015291221309846018,
35200446,doravirine,Drug,RxNorm,Ingredient,2055755,drug_exposure,11,2,0.0030582442619692036,
36029841,doravirine / lamivudine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,2055808,drug_exposure,7,2,0.0030582442619692036,
1125443,dornase alfa,Drug,RxNorm,Ingredient,337623,drug_exposure,149,20,0.030582442619692035,
981709,dorzolamide,Drug,RxNorm,Ingredient,60207,drug_exposure,936,72,0.11009679343089132,
36030344,dorzolamide / timolol,Drug,RxNorm,Multiple Ingredients,662263,drug_exposure,768,51,0.0779852286802147,
1363053,doxazosin,Drug,RxNorm,Ingredient,49276,drug_exposure,3338,738,1.1284921326666362,
738156,doxepin,Drug,RxNorm,Ingredient,3638,drug_exposure,7,1,0.0015291221309846018,
1338512,doxorubicin,Drug,RxNorm,Ingredient,3639,drug_exposure,34,26,0.039757175405599643,
1738521,doxycycline,Drug,RxNorm,Ingredient,3640,drug_exposure,1367,218,0.3333486245546432,
1037005,dronabinol,Drug,RxNorm,Ingredient,10402,drug_exposure,247,1,0.0015291221309846018,
739323,droperidol,Drug,RxNorm,Ingredient,3648,drug_exposure,791,282,0.4312124409376577,
778806,drospirenone / estradiol,Drug,RxNorm,Multiple Ingredients,997923,drug_exposure,9,1,0.0015291221309846018,
1731597,drotrecogin alfa,Drug,RxNorm,Ingredient,352374,drug_exposure,409,48,0.07339786228726089,
45774435,dulaglutide,Drug,RxNorm,Ingredient,1551291,drug_exposure,2,1,0.0015291221309846018,
715259,duloxetine,Drug,RxNorm,Ingredient,72625,drug_exposure,771,74,0.11315503769286053,
989482,dutasteride,Drug,RxNorm,Ingredient,228790,drug_exposure,546,120,0.18349465571815221,
36027018,dutasteride / tamsulosin,Drug,RxNorm,Multiple Ingredients,1001472,drug_exposure,20,8,0.012232977047876814,
36030766,dydrogesterone / estradiol,Drug,RxNorm,Multiple Ingredients,729536,drug_exposure,66,9,0.013762099178861415,
19080458,eculizumab,Drug,RxNorm,Ingredient,591781,drug_exposure,27,14,0.021407709833784424,
45892847,edoxaban,Drug,RxNorm,Ingredient,1599538,drug_exposure,1263,232,0.35475633438842763,
1738135,efavirenz,Drug,RxNorm,Ingredient,195085,drug_exposure,83,7,0.010703854916892212,
778827,efavirenz / emtricitabine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,1007761,drug_exposure,79,12,0.018349465571815222,
1189697,eletriptan,Drug,RxNorm,Ingredient,231049,drug_exposure,6,1,0.0015291221309846018,
779006,elexacaftor / ivacaftor / tezacaftor,Drug,RxNorm,Multiple Ingredients,2257010,drug_exposure,3,1,0.0015291221309846018,
19012346,eltrombopag,Drug,RxNorm,Ingredient,711942,drug_exposure,225,21,0.032111564750676634,
45774751,empagliflozin,Drug,RxNorm,Ingredient,1545653,drug_exposure,136,31,0.047402786060522652,
1703069,emtricitabine,Drug,RxNorm,Ingredient,276237,drug_exposure,16,5,0.0076456106549230088,
36029393,emtricitabine / rilpivirine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,1145801,drug_exposure,20,3,0.0045873663929538056,
778947,emtricitabine / tenofovir alafenamide,Drug,RxNorm,Multiple Ingredients,1727491,drug_exposure,184,18,0.02752419835772283,
778843,emtricitabine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,1008145,drug_exposure,307,39,0.059635763108399471,
1341927,enalapril,Drug,RxNorm,Ingredient,3827,drug_exposure,5402,907,1.3869137728030339,
36029974,enalapril / hydrochlorothiazide,Drug,RxNorm,Multiple Ingredients,214536,drug_exposure,6,2,0.0030582442619692036,
1342001,enalaprilat,Drug,RxNorm,Ingredient,3829,drug_exposure,1411,283,0.43274156306864231,
1559914,encorafenib,Drug,RxNorm,Ingredient,2049106,drug_exposure,11,4,0.0061164885239384072,
1301025,enoxaparin,Drug,RxNorm,Ingredient,67108,drug_exposure,152,9,0.013762099178861415,
19063454,enoximone,Drug,RxNorm,Ingredient,49626,drug_exposure,20155,3162,4.8350841781733109,
782211,entacapone,Drug,RxNorm,Ingredient,60307,drug_exposure,382,10,0.015291221309846018,
1711246,entecavir,Drug,RxNorm,Ingredient,306266,drug_exposure,90,16,0.024465954095753629,
1143374,ephedrine,Drug,RxNorm,Ingredient,3966,drug_exposure,318,217,0.3318195024236586,
1343916,epinephrine,Drug,RxNorm,Ingredient,3992,drug_exposure,4938,1184,1.8104806030857685,
1309799,eplerenone,Drug,RxNorm,Ingredient,298869,drug_exposure,758,134,0.20490236555193664,
1301125,epoetin alfa,Drug,RxNorm,Ingredient,105694,drug_exposure,2,2,0.0030582442619692036,
19001311,epoetin beta,Drug,RxNorm,Ingredient,105695,drug_exposure,73,19,0.029053320488707433,
1354118,epoprostenol,Drug,RxNorm,Ingredient,8814,drug_exposure,832,36,0.05504839671544566,
1346686,eprosartan,Drug,RxNorm,Ingredient,83515,drug_exposure,10,1,0.0015291221309846018,
1325363,erlotinib,Drug,RxNorm,Ingredient,337525,drug_exposure,11,3,0.0045873663929538056,
1717963,ertapenem,Drug,RxNorm,Ingredient,325642,drug_exposure,56,6,0.0091747327859076112,
2000000583,erythrocytes,Drug,AmsterdamUMCdb,Observable Entity,2000000583,drug_exposure,11,10,0.015291221309846018,
1746940,erythromycin,Drug,RxNorm,Ingredient,4053,drug_exposure,24094,3538,5.4100340994235205,
715939,escitalopram,Drug,RxNorm,Ingredient,321988,drug_exposure,455,70,0.10703854916892212,
1366610,esketamine,Drug,RxNorm,Ingredient,2119365,drug_exposure,14993,1957,2.9924920103368655,
19063575,esmolol,Drug,RxNorm,Ingredient,49737,drug_exposure,1461,195,0.29817881554199732,
904453,esomeprazole,Drug,RxNorm,Ingredient,283742,drug_exposure,71115,8376,12.807926969127024,
1548195,estradiol,Drug,RxNorm,Ingredient,4083,drug_exposure,165,23,0.035169809012645839,
19049038,estriol,Drug,RxNorm,Ingredient,4094,drug_exposure,87,19,0.029053320488707433,
1151789,etanercept,Drug,RxNorm,Ingredient,214555,drug_exposure,11,5,0.0076456106549230088,
1593331,etelcalcetide,Drug,RxNorm,Ingredient,1876119,drug_exposure,1,1,0.0015291221309846018,
1749301,ethambutol,Drug,RxNorm,Ingredient,4110,drug_exposure,496,60,0.0917473278590761,
955372,ethanol,Drug,RxNorm,Ingredient,448,drug_exposure,41,5,0.0076456106549230088,
1549786,ethinyl estradiol,Drug,RxNorm,Ingredient,4124,drug_exposure,16,2,0.0030582442619692036,
36030295,ethinyl estradiol / gestodene,Drug,RxNorm,Multiple Ingredients,608868,drug_exposure,32,2,0.0030582442619692036,
36029985,ethinyl estradiol / levonorgestrel,Drug,RxNorm,Multiple Ingredients,214558,drug_exposure,645,111,0.16973255653929079,
