concept_id,concept_name,domain_id,concept_class_id,vocabulary_id,concept_code,source_vocabulary_id,source_code,source_code_description,source_frequency,source_frequency_validated,mapping_status,equivalence
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,14999-56,1/4 omelet/roerei,9,9,APPROVED,UNMATCHED
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14910-56,1/4 portie fruit,71,71,APPROVED,INEXACT
19133021,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet [Augmentin],Drug,Branded Drug,RxNorm,824190,AUMC Drug,9029-21,Amoxicilline/Clavulaanzuur (Augmentin),287,287,APPROVED,EQUAL
19076177,dextran 70 1 MG/ML / hypromellose 3 MG/ML Ophthalmic Solution,Drug,Clinical Drug,RxNorm,309714,AUMC Drug,19223-69,Dextran/hypromellose (Duratears),1022,1022,APPROVED,EQUAL
40092427,bosentan Oral Tablet [Tracleer],Drug,Branded Drug Form,RxNorm,367715,AUMC Drug,13048-70,Tracleer (Bosentan),56,56,APPROVED,EQUAL
42621046,Sodium Bicarbonate 42 MG/ML Injectable Solution,Drug,Clinical Drug,RxNorm Extension,OMOP2801156,AUMC Drug,13951-65,"Natriumbicarbonaat  4,2%",62,62,APPROVED,EQUAL
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15000-56,1/2 omelet/roerei,18,18,APPROVED,UNMATCHED
21091196,Amoxicillin 1000 MG / Clavulanate 200 MG [Augmentin],Drug,Branded Drug Comp,RxNorm Extension,OMOP355069,AUMC Drug,9029-15,Amoxicilline/Clavulaanzuur (Augmentin),12102,12102,APPROVED,EQUAL
40099160,topiramate Oral Tablet [Topamax],Drug,Branded Drug Form,RxNorm,367661,AUMC Drug,13953-29,Topiramaat (Topamax),55,55,APPROVED,EQUAL
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14911-56,1/2 portie fruit,126,126,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15001-56,3/4 omelet/roerei,5,5,APPROVED,UNMATCHED
40740535,Aztreonam Injectable Solution [Azactam],Drug,Branded Drug Form,RxNorm Extension,OMOP4716552,AUMC Drug,9030-15,Aztreonam (Azactam),2,2,APPROVED,EQUAL
21110441,Carboxymethylcellulose 10 MG/ML [Celluvisc],Drug,Branded Drug Comp,RxNorm Extension,OMOP346420,AUMC Drug,19224-69,Carboxymethylcellulose (Celluvisc),9,9,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14184-118,Tonometrie-studie,5,5,APPROVED,UNMATCHED
19134643,isosorbide mononitrate 30 MG Extended Release Oral Tablet,Drug,Clinical Drug,RxNorm,844828,AUMC Drug,13049-30,Isosorbide-5-mononitraat (Promocard Durette),297,297,APPROVED,EQUAL
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14912-56,3/4 portie fruit,37,37,APPROVED,INEXACT
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14188-118,CGT - Studie,43,43,APPROVED,UNMATCHED
21141441,irbesartan Oral Tablet [Aprovel],Drug,Branded Drug Form,RxNorm Extension,OMOP374537,AUMC Drug,19225-30,Irbesartan (Aprovel),150,150,APPROVED,EQUAL
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15002-56,1 portie muesli (50g),84,84,APPROVED,UNMATCHED
21139149,Beclomethasone 0.25 MG/ACTUAT [Becloforte],Drug,Branded Drug Comp,RxNorm Extension,OMOP285146,AUMC Drug,9031-70,Beclomethason (Becloforte),5,5,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14199-118,M-Trali - Studie,15,15,APPROVED,UNMATCHED
21065827,alanylglutamine Injection [Dipeptiven],Drug,Branded Drug Form,RxNorm Extension,OMOP262291,AUMC Drug,13050-71,Glutamine (Dipeptiven),18,18,APPROVED,EQUAL
44114816,ibutilide 0.1 MG/ML Injection [Corvert] by Pfizer,Drug,Marketed Product,RxNorm Extension,OMOP1109447,AUMC Drug,19226-24,Ibutilidefumaraat (Corvert),4,4,APPROVED,EQUAL
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14913-56,1 portie appelmoes/vruchtenmoes,1813,1813,APPROVED,INEXACT
21060621,Beclomethasone 0.4 MG Dry Powder Inhaler [Becotide] by Glaxosmithkline,Drug,Marketed Product,RxNorm Extension,OMOP282684,AUMC Drug,9032-70,Becotide 400 rotacaps,4,4,APPROVED,EQUAL
,,,,,,AUMC Drug,14209-69,Carbomeer (Liposic ooggel),350,350,UNCHECKED,UNREVIEWED
21065827,alanylglutamine Injection [Dipeptiven],Drug,Branded Drug Form,RxNorm Extension,OMOP262291,AUMC Drug,13050-67,Glutamine (Dipeptiven),55,55,APPROVED,EQUAL
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15003-56,1/4 portie muesli (50g),10,10,APPROVED,UNMATCHED
,,,,,,AUMC Drug,19368-30,Bisoprolol,78,78,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,14211-21,Didanosine (Videx),37,37,UNCHECKED,UNREVIEWED
21031245,Ticagrelor 90 MG Oral Tablet [Brilique],Drug,Branded Drug,RxNorm Extension,OMOP303432,AUMC Drug,19369-30,Ticagrelor (Brilique),1443,1443,APPROVED,EQUAL
,,,,,,AUMC Drug,13051-29,Dronabinol (Marinol),247,247,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,9033-69,Povidon-Jood (Betadin),20,20,UNCHECKED,UNREVIEWED
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14914-56,1/4 portie appelmoes/vruchtenmoes,133,133,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15004-56,1/2 portie muesli (50g),14,14,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19370-118,ABLE - Studie,15,15,APPROVED,UNMATCHED
21030575,Midodrine Oral Tablet [Gutron],Drug,Branded Drug Form,RxNorm Extension,OMOP340613,AUMC Drug,13054-30,Midodrine (Gutron),1105,1105,APPROVED,EQUAL
,,,,,,AUMC Drug,9034-69,Betaxolol (Betoptic),66,66,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,9036-31,Broomhexine HCL,50,50,UNCHECKED,UNREVIEWED
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15005-56,3/4 portie muesli (50g),8,8,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14212-119,X-Niet IV Groot Volume nader te bepalen,64,64,APPROVED,UNMATCHED
40173591,alendronic acid 10 MG Oral Tablet [Fosamax],Drug,Branded Drug,RxNorm,904421,AUMC Drug,13055-71,Alendroninezuur (Fosamax),54,54,APPROVED,EQUAL
40098940,phenethicillin Oral Capsule [Broxil],Drug,Branded Drug Form,RxNorm,366530,AUMC Drug,9037-21,Feneticilline (Broxil),290,290,APPROVED,EQUAL
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14915-56,1/2 portie appelmoes/vruchtenmoes,181,181,APPROVED,INEXACT
,,,,,,AUMC Drug,19372-30,Ivabradine (Procoralan),25,25,UNCHECKED,UNREVIEWED
40080009,selegiline Oral Tablet [Eldepryl],Drug,Branded Drug Form,RxNorm,369269,AUMC Drug,13056-29,Seleginine (Eldepryl),8,8,APPROVED,EQUAL
41181162,Bupivacaine 25 MG/ML Injectable Solution,Drug,Clinical Drug,RxNorm Extension,OMOP2379124,AUMC Drug,9039-23,"Pupivacaïne 0,25%",5,5,APPROVED,EQUAL
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15006-56,1 portie cornflakes,48,48,APPROVED,UNMATCHED
35885289,2500 ML alanine 4.48 MG/ML / arginine 2.63 MG/ML / aspartic acid 1.44 MG/ML / calcium chloride 0.48 MG/ML / glucose 115 MG/ML / glutamate 3.37 MG/ML / glycine 1.58 MG/ML / histidine 1.6 MG/ML / ... Injectable Solution [NUTRIFLEX LIPID PLUS] by B.Braun,Drug,Marketed Product,RxNorm Extension,OMOP5032557,AUMC Drug,14213-39,Nutriflex Lipid Plus,78,78,APPROVED,INEXACT
,,,,,,AUMC Drug,19373-30,Alfuzosine (Xatral),79,79,UNCHECKED,UNREVIEWED
40013069,azithromycin Oral Tablet [Zithromax],Drug,Branded Drug Form,RxNorm,367697,AUMC Drug,13057-21,Azitromycine (Zithromax),82,82,APPROVED,EQUAL
4037090,Cooked food,Observation,Substance,SNOMED,227999000,AUMC Drug,14916-56,3/4 portie appelmoes/vruchtenmoes,79,79,APPROVED,INEXACT
588017,Amino Acids,Drug,Ingredient,RxNorm Extension,OMOP3138396,AUMC Drug,14214-39,Vamin 14,255,255,APPROVED,INEXACT
40017105,calcium carbonate Oral Tablet,Drug,Clinical Drug Form,RxNorm,371201,AUMC Drug,9040-71,Calciumcarbonaat,1457,1457,APPROVED,EQUAL
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15007-56,1/4 portie cornflakes,7,7,APPROVED,UNMATCHED
,,,,,,AUMC Drug,19374-29,Duloxetine (Cymbalta),94,94,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,9041-71,Carbimazol (Carbimazolum),9,9,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,14236-21,Nitrofurantoïne ( Furadantine),91,91,UNCHECKED,UNREVIEWED
40006527,acyclovir Topical Ointment [Zovirax],Drug,Branded Drug Form,RxNorm,367387,AUMC Drug,13065-21,Aciclovir oculair (Zovirax oogzalf),117,117,APPROVED,EQUAL
,,,,,,AUMC Drug,9042-67,Celestone,3,3,UNCHECKED,UNREVIEWED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14917-56,"1 mini twix,mars,snicker,mailky way",49,49,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15008-56,1/2 portie cornflakes,25,25,APPROVED,UNMATCHED
43639048,Valproate 100 MG/ML Injectable Solution [Orfiril],Drug,Branded Drug,RxNorm Extension,OMOP944060,AUMC Drug,14443-23,Valproinezuur (Orfiril),1807,1807,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19380-118,Hypothermie & inflammatie - Studie (EMIR),61,61,APPROVED,UNMATCHED
,,,,,,AUMC Drug,13094-21,Tobramycine oogzalf (Tobrex),28,28,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14608-118,ART-123 (AKPA) studie,12,12,APPROVED,UNMATCHED
2074300,ascorbic acid 125 MG / biotin 0.069 MG / cholecalciferol 220 IU / dexpanthenol 16.2 MG / folic acid 0.4 MG / niacinamide 46 MG / pyridoxine 5.5 MG / riboflavin 5.67 MG / thiamine 6 MG / vitamin A 3500 IU / vitamin B12 0.006 MG / ... Injection [Cernevit],Drug,Branded Drug,RxNorm Extension,OMOP4976010,AUMC Drug,9043-67,Cernevit Multivitaminen,15465,15465,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19525-118,IRIS - Studie,2,2,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14918-56,"1/4 mini twix,mars,snicker,mailky way",3,3,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15009-56,3/4 portie cornflakes,8,8,APPROVED,UNMATCHED
40163947,0.5 ML fondaparinux sodium 5 MG/ML Prefilled Syringe [Arixtra],Drug,Quant Branded Drug,RxNorm,861362,AUMC Drug,13096-25,Fondaparinux (Arixtra),1426,1426,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14609-118,MIDEX - studie,6,6,APPROVED,UNMATCHED
44088416,Oseltamivir 75 MG Oral Capsule [Tamiflu] by Roche,Drug,Marketed Product,RxNorm Extension,OMOP1083047,AUMC Drug,19571-21,Oseltamivir (Tamiflu),356,356,APPROVED,EQUAL
,,,,,,AUMC Drug,9044-69,Cetomacrogolcrème,144,144,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14648-65,Research  Midazolam/Placebo,81,81,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14919-56,"1/2 mini twix,mars,snicker,mailky way",12,12,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15010-56,1 portie gewelde pruimen,98,98,APPROVED,UNMATCHED
,,,,,,AUMC Drug,13098-69,Latanoprost/timolol (Xalacom),277,277,UNCHECKED,UNREVIEWED
40023477,chloramphenicol Injectable Solution,Drug,Clinical Drug Form,RxNorm,370500,AUMC Drug,9047-15,Chlooramfenicol,17,17,APPROVED,EQUAL
21025007,Dipyridamole Oral Tablet [Persantin],Drug,Branded Drug Form,RxNorm Extension,OMOP397676,AUMC Drug,19572-30,Dipyridamol (Persantin) Retard,425,425,APPROVED,EQUAL
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14920-56,"3/4 mini twix,mars,snicker,mailky way",1,1,APPROVED,INEXACT
,,,,,,AUMC Drug,9048-29,Chloordiazepoxide,23,23,UNCHECKED,UNREVIEWED
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15011-56,1/4 portie gewelde pruimen,4,4,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14649-65,Research Dexmedetomidine/Placebo,130,130,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19665-118,COUrSe - Studie,327,327,APPROVED,UNMATCHED
,,,,,,AUMC Drug,13101-69,Polyvidon oogdruppels (Protagens),173,173,UNCHECKED,UNREVIEWED
1134439,caffeine,Drug,Ingredient,RxNorm,1886,AUMC Drug,9049-70,Coffeïne,4,4,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19692-118,Rotem SDF - Studie,7,7,APPROVED,UNMATCHED
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15012-56,1/2 portie gewelde pruimen,9,9,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14921-56,1 portie spritsbrokken,21,21,APPROVED,INEXACT
4112439,Food,Observation,Substance,SNOMED,255620007,AUMC Drug,15013-56,3/4 portie gewelde pruimen,2,2,APPROVED,UNMATCHED
,,,,,,AUMC Drug,14688-25,Protamine-hydrochloride (Protamine 1000),157,157,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19735-118,Deltatrac-VCO2  studie,105,105,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15014-42,Water 50ml,5780,5780,APPROVED,UNMATCHED
42970610,Diatrizoate / Meglumine / Sodium Hydroxide Oral Suspension,Drug,Clinical Drug Form,RxNorm Extension,OMOP4697035,AUMC Drug,9050-32,Acetrizoaat meglumine (Constrast CT),2,2,APPROVED,EQUAL
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14922-56,1/4 portie spritsbrokken,3,3,APPROVED,INEXACT
,,,,,,AUMC Drug,13102-69,Dexamethason/gentamicine oogzalf (Dexamytrex),240,240,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,14755-32,"Research NaCL 0,9%",3,3,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,19738-21,Ritonavir (Norvir),61,61,UNCHECKED,UNREVIEWED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15015-42,Water 100ml,13064,13064,APPROVED,UNMATCHED
40933447,Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral Tablet [Co Trimoxazol],Drug,Branded Drug,RxNorm Extension,OMOP2131409,AUMC Drug,9052-21,Co-trimoxazol forte (Bactrimel),1199,1199,APPROVED,EQUAL
,,,,,,AUMC Drug,13103-69,Latanoprost (Xalatan),128,128,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14773-118,MASH II - Studie,7,7,APPROVED,UNMATCHED
40010553,atazanavir Oral Capsule [Reyataz],Drug,Branded Drug Form,RxNorm,402333,AUMC Drug,19739-21,Atazanavir (Reyataz),41,41,APPROVED,EQUAL
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15016-42,Water 200ml,10055,10055,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14923-56,1/2 portie spritsbrokken,6,6,APPROVED,INEXACT
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15017-42,Water 250ml,2696,2696,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15018-42,Water x ml,2434,2434,APPROVED,UNMATCHED
,,,,,,AUMC Drug,9053-69,Triamcinolonacetonide (crème),82,82,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,19740-21,Emtricitabine (Emtriva),1,1,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,14775-65,Research Magnesium/Placebo,81,81,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14924-56,3/4 portie spritsbrokken,3,3,APPROVED,INEXACT
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15019-42,Thee 50ml,475,475,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14925-56,1 snelle jelle,16,16,APPROVED,INEXACT
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14778-56,1 bakje roomkaas met bieslook,3,3,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15020-42,Thee 100ml,1435,1435,APPROVED,UNMATCHED
,,,,,,AUMC Drug,13104-69,Dexamethason/framycetine/gramicidine oordruppels (Sofradex),413,413,UNCHECKED,UNREVIEWED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14926-56,1/4 snelle jelle,2,2,APPROVED,INEXACT
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15021-42,Thee 200ml,5278,5278,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,13156-118,PAC - PiCCO - Studie,102,102,APPROVED,UNMATCHED
,,,,,,AUMC Drug,9054-69,Hydrocortison acetaat (crème),12,12,UNCHECKED,UNREVIEWED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14927-56,1/2 snelle jelle,4,4,APPROVED,INEXACT
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15022-42,Thee 250ml,993,993,APPROVED,UNMATCHED
,,,,,,AUMC Drug,19741-21,Emtricitabine/tenofovirdisoproxil (Truvada),54,54,UNCHECKED,UNREVIEWED
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14782-56,1 bakje zalmsalade,74,74,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14928-56,3/4 snelle jelle,2,2,APPROVED,INEXACT
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15023-42,Thee x ml,209,209,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19744-118,PRESCRIPT - Studie,3,3,APPROVED,UNMATCHED
40102259,oxcarbazepine Oral Tablet [Trileptal],Drug,Branded Drug Form,RxNorm,368201,AUMC Drug,13159-29,Oxcarbazepine (Trileptal),155,155,APPROVED,EQUAL
42931745,Valproate 500 MG [DEPAKINE CHRONO],Drug,Branded Drug Comp,RxNorm Extension,OMOP4658502,AUMC Drug,9056-29,Valproïnezuur (Depakine Chrono),1077,1077,APPROVED,EQUAL
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15024-42,Koffie 150ml,1410,1410,APPROVED,UNMATCHED
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14783-56,1/4 bakje zalmsalade,8,8,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14929-56,1 plak cake (35 g),162,162,APPROVED,INEXACT
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Drug,19747-118,Ratio-Pro - Studie,7,7,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15025-42,Koffie 50ml,170,170,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15026-42,Koffie 200ml,1790,1790,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14930-56,1/4 plak cake (35 g),9,9,APPROVED,INEXACT
41112097,Valproate Oral Tablet [DEPAKINE],Drug,Branded Drug Form,RxNorm Extension,OMOP2310059,AUMC Drug,9057-29,Valproïnezuur (Depakine Enteric),108,108,APPROVED,EQUIVALENT
,,,,,,AUMC Drug,19763-21,Posaconazol (Noxafil),128,128,UNCHECKED,UNREVIEWED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15027-42,Koffie 250ml,287,287,APPROVED,UNMATCHED
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14784-56,1/2 bakje zalmsalade,3,3,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14931-56,1/2 plak cake (35 g),20,20,APPROVED,INEXACT
40734887,tigecycline 50 MG Injectable Solution [Tygacil] by Pfizer,Drug,Marketed Product,RxNorm Extension,OMOP4721971,AUMC Drug,19764-15,Tigecycline (Tygacil),11,11,APPROVED,EQUAL
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15028-42,Koffie x ml,49,49,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14932-56,3/4 plak cake (35 g),10,10,APPROVED,INEXACT
,,,,,,AUMC Drug,9058-30,Deponit-10 (Nitro-glycerine pleister),3,3,UNCHECKED,UNREVIEWED
902722,tobramycin,Drug,Ingredient,RxNorm,10627,AUMC Drug,13169-21,SDD pasta Tracheostoma (8 x dgs),5142,5142,APPROVED,EQUIVALENT
901845,colistin,Drug,Ingredient,RxNorm,2709,AUMC Drug,13169-21,SDD pasta Tracheostoma (8 x dgs),5142,5142,APPROVED,EQUIVALENT
1717240,amphotericin B,Drug,Ingredient,RxNorm,732,AUMC Drug,13169-21,SDD pasta Tracheostoma (8 x dgs),5142,5142,APPROVED,EQUIVALENT
40736859,Daptomycin 500 MG Injectable Solution [Cubicin],Drug,Branded Drug,RxNorm Extension,OMOP4720299,AUMC Drug,19773-15,Daptomycine (Cubicin),19,19,APPROVED,EQUAL
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14785-56,3/4 bakje zalmsalade,6,6,APPROVED,UNMATCHED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15029-42,Limonade 200 ml,2497,2497,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14933-56,1 zakje M&M,14,14,APPROVED,INEXACT
,,,,,,AUMC Drug,19774-21,Darunavir (Prezista),20,20,UNCHECKED,UNREVIEWED
,,,,,,AUMC Drug,9059-30,Deponit-5 (Nitro-glycerine pleister),23,23,UNCHECKED,UNREVIEWED
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15030-42,Limonade 50ml,385,385,APPROVED,UNMATCHED
,,,,,,AUMC Drug,19775-21,Dapson,24,24,UNCHECKED,UNREVIEWED
902722,tobramycin,Drug,Ingredient,RxNorm,10627,AUMC Drug,13170-21,SDD pasta Tracheostoma (6 x dgs),196,196,APPROVED,EQUIVALENT
901845,colistin,Drug,Ingredient,RxNorm,2709,AUMC Drug,13170-21,SDD pasta Tracheostoma (6 x dgs),196,196,APPROVED,EQUIVALENT
1717240,amphotericin B,Drug,Ingredient,RxNorm,732,AUMC Drug,13170-21,SDD pasta Tracheostoma (6 x dgs),196,196,APPROVED,EQUIVALENT
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14934-56,1/4 zakje M&M,2,2,APPROVED,INEXACT
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14786-56,1 bakje eiersalade,75,75,APPROVED,UNMATCHED
36059366,cholecalciferol 400 UNT Oral Tablet,Drug,Clinical Drug,RxNorm Extension,OMOP4985081,AUMC Drug,9061-71,Colecalciferol (Devaron),1488,1488,APPROVED,EQUAL
43146319,Melatonin Oral Tablet [Circadin],Drug,Branded Drug Form,RxNorm Extension,OMOP452396,AUMC Drug,19875-29,Melatonine (Circadin),278,278,APPROVED,EQUAL
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15031-42,Limonade 100ml,815,815,APPROVED,UNMATCHED
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14787-56,1/4 bakje eiersalade,6,6,APPROVED,UNMATCHED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14935-56,1/2 zakje M&M,1,1,APPROVED,INEXACT
19036918,hydrochlorothiazide 25 MG Oral Tablet [Esidrix],Drug,Branded Drug,RxNorm,207936,AUMC Drug,9062-30,Hydrochloorthiazide (Esidrex),6026,6026,APPROVED,EQUAL
4023517,Drinks,Observation,Substance,SNOMED,226465004,AUMC Drug,15032-42,Limonade 250ml,682,682,APPROVED,UNMATCHED
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14788-56,1/2 bakje eiersalade,10,10,APPROVED,UNMATCHED
,,,,,,AUMC Drug,19885-67,LANTUS (insuline glargine),54,54,UNCHECKED,UNREVIEWED
4332187,Snack food,Observation,Substance,SNOMED,228070005,AUMC Drug,14937-56,1 zakje knabbelnoten,4,4,APPROVED,INEXACT
4026328,Savory snacks,Observation,Substance,SNOMED,227586008,AUMC Drug,14789-56,3/4 bakje eiersalade,7,7,APPROVED,UNMATCHED
