itemid,item,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated
6811,Aciclovir (Zovirax),aciclovir,ATC,J05AB01,aciclovir,Aciclovir,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,7846,
6812,Bilirubine geconjugeerd,,,,,Bili geconj.,371,LAB CHEMIE,,,,1.0,,,56.0,µmol,umol,,,,,numericitems,375,375.0
6813,Bili Totaal,bilirubin total,LOINC,54363-7,Bilirubin.total [Moles/volume] in Blood,Bili Totaal,371,LAB CHEMIE,,,,1.0,,,56.0,µmol,umol,0,17,,,numericitems,1720,1720.0
6815,Ca. geioniseerd,,,,,CA-geïon,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"1,19","1,31",,,numericitems,2,2.0
6816,Adenosine,,,,,Adenosine,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,217,
6817,Calcium,,,,,CA,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"2,15","2,6",,,numericitems,5339,5339.0
6818,Adrenaline (Epinefrine),epinephrine,ATC,C01CA24,epinephrine,Adrenaline,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,2195,
6818,Adrenaline (Epinefrine),epinephrine,ATC,C01CA24,epinephrine,Adrenaline,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,520,
6819,Chloor,,,,,CL,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,96,106,,,numericitems,1443,1443.0
6820,Cholesterol,,,,,Cholesterol,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"3,6","6,5",,,numericitems,6,6.0
6821,Alfacalcidol (Etalpha),,,,,Alfacalcidol,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,1254,
6822,CK,,,,,CK,371,LAB CHEMIE,,,,1.0,,,186.0,IE/l,[IU]/L,0,100,,,numericitems,4355,4355.0
6824,CK-MB,,,,,CK-MB,371,LAB CHEMIE,,,,1.0,,,186.0,IE/l,[IU]/L,,,,,numericitems,2315,2315.0
6825,CRP,,,,,CRP,371,LAB CHEMIE,,,,1.0,,,63.0,mg/l,mg/L,3,8,,,numericitems,399,399.0
6826,Eiwit totaal,,,,,Tot. Eiwit,371,LAB CHEMIE,,,,1.0,,,62.0,g/l,g/L,40,80,,,numericitems,57,57.0
6828,Fosfaat,,,,,Fosfaat,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"0,85","1,4",,,numericitems,5212,5212.0
6829,Amantadine (Symmetrel),,,,,Amantadine (Symmetrel),268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,36,
6831,Gamma GT,,,,,Gamma GT,371,LAB CHEMIE,,,,1.0,,,183.0,E/l,U/L,0,36,,,numericitems,2001,2001.0
6833,Glucose Bloed,glucose,LOINC,15074-8,Glucose [Moles/volume] in Blood,Glucose,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,3,9,,,numericitems,7892,7892.0
6834,Amikacine (Amukin),,,,,Amikacin,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,103,
6835,Kalium,serum potassium,LOINC,2823-3,Potassium [Moles/volume] in Serum or Plasma,K,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"3,6","5,2",,,numericitems,8612,8612.0
6836,Kreatinine,serum creatinine,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,Kreat,371,LAB CHEMIE,,,,1.0,,,56.0,µmol,umol,30,100,,,numericitems,6481,6481.0
6837,Laktaat,lactate,LOINC,32693-4,Lactate [Moles/volume] in Blood,Laktaat,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"0,6","2,4",,,numericitems,1476,1476.0
6838,LDH,,,,,LDH,371,LAB CHEMIE,,,,1.0,,,186.0,IE/l,[IU]/L,0,275,,,numericitems,1522,1522.0
6839,Magnesium,,,,,Mg,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"0,75","1,02",,,numericitems,4633,4633.0
6840,Natrium,serum sodium,LOINC,2951-2,Sodium [Moles/volume] in Serum or Plasma,Na,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,137,147,,,numericitems,8602,8602.0
6844,Amiodaron Oplaaddosis,amiodarone loading dose,ATC,C01BD01,amiodarone,Amiodaron Oplaaddosis,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,3450,
6845,Plasma Amylase,,,,,Amylase,371,LAB CHEMIE,,,,1.0,,,183.0,E/l,U/L,0,115,,,numericitems,1138,1138.0
6846,PCO2,partial pressure of carbon dioxide in blood,LOINC,11557-6,Carbon dioxide [Partial pressure] in Blood,PCO2,372,LAB ASTRUPS,,,,1.0,,,173.0,mmHg,mm[Hg],36,44,,,numericitems,25348,25348.0
6847,Amoxicilline (Clamoxyl/Flemoxin),amoxicillin,ATC,J01CA04,amoxicillin,Amoxicilline,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,852,
6847,Amoxicilline (Clamoxyl/Flemoxin),amoxicillin,ATC,J01CA04,amoxicillin,Amoxicilline,268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,148,
6847,Amoxicilline (Clamoxyl/Flemoxin),amoxicillin,ATC,J01CA04,amoxicillin,Amoxicilline,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,11262,
6848,PH,blood pH,LOINC,11558-4,pH of Blood,PH,372,LAB ASTRUPS,,,,1.0,,,0.0,None,,"7,35","7,5",,,numericitems,25371,25371.0
6849,Triglyceride,,,,,Triglyceride,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"0,5","1,7",,,numericitems,5,5.0
6850,Ureum,,,,,Ureum,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,"2,6",9,,,numericitems,3138,3138.0
6862,Atenolol  (Tenormin),atenolol,ATC,C07AB03,atenolol,Atenolol,268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1616,
6862,Atenolol  (Tenormin),atenolol,ATC,C07AB03,atenolol,Atenolol,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,213,
6864,Atropine sulfaat,,,,,Atropine sulfaat,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,526,
6864,Atropine sulfaat,,,,,Atropine sulfaat,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,323,
6865,Eiwit in Liquor,,,,,Eiwit-Liqour,306,LAB LIQUOR,,,,1.0,,,61.0,g/dl,"g/dL,","0,29","0,55",,,numericitems,29,29.0
6866,Octreotide (Sandostatine),,,,,Octreotide (Sandostatine),268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,383,
6866,Octreotide (Sandostatine),,,,,Octreotide (Sandostatine),268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,976,
6867,IgG index liquor,,,,,IgG-index liquor,306,LAB LIQUOR,,,,1.0,,,0.0,None,,"0,34","0,58",,,numericitems,4,4.0
6871,Benzylpenicilline (Penicilline),benzylpenicillin,ATC,J01CE01,benzylpenicillin,Benzylpenicilline,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,2279,
6871,Benzylpenicilline (Penicilline),benzylpenicillin,ATC,J01CE01,benzylpenicillin,Benzylpenicilline,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,555,
6874,Biperideen (Akineton),,,,,Biperideen,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,78,
6874,Biperideen (Akineton),,,,,Biperideen,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,67,
6876,Bisacodil (Dulcolax),,,,,Bisacodil,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,256,
6877,Bromocriptinium (Parlodel),,,,,Bromocriptinium (Parlodel),268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,20,
6878,25 OH Vitamine D,,,,,Vitamine D,374,LAB VITAMINEN,,,,1.0,,,44.0,nmol/l,nmol/L,20,100,,,numericitems,1,1.0
6879,Omeprazol (Losec),omeprazole,ATC,A02BC01,omeprazole,Omeprazol,268,Medicatie,,26.0,Injecties Tractus Digestivus,,,,,,,,,,,drugitems,305,
6880,Pulmicort aerosol,,,,,Budesonide,268,Medicatie,,70.0,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,1963,
6882,Bumetanide (Burinex),bumetanide,ATC,C03CA02,bumetanide,Bumetanide,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,39,
6882,Bumetanide (Burinex),bumetanide,ATC,C03CA02,bumetanide,Bumetanide,268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,595,
6882,Bumetanide (Burinex),bumetanide,ATC,C03CA02,bumetanide,Bumetanide,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,59,
6883,Oxazepam (Seresta),oxazepam,ATC,N05BA04,oxazepam,Oxazepam,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,33358,
6887,Pancuronium (Pavulon),,,,,Pancuronium (Pavulon),268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1,
6891,Paracetamol,paracetamol,ATC,N02BE01,paracetamol,Paracetamol,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,166397,
6891,Paracetamol,paracetamol,ATC,N02BE01,paracetamol,Paracetamol,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,29595,
6894,Paroxetinechloride (Seroxat),,,,,ParoxetineChloride,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,812,
6898,Scopalaminebutyl (Buscopan),,,,,Scopalaminebutyl (Buscopan),268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,155,
6898,Scopalaminebutyl (Buscopan),,,,,Scopalaminebutyl (Buscopan),268,Medicatie,,26.0,Injecties Tractus Digestivus,,,,,,,,,,,drugitems,710,
6902,Captopril (Capoten),captopril,ATC,C09AA01,captopril,Captopril,268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,23012,
6904,Pipamperon (Dipiperon),,,,,Pipamperon,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,57,
6906,Carbamazepine (Tegretol),,,,,Carbamazepine,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1913,
6908,Carbasalaat Calcium,carbasalate calcium,ATC,B01AC08,carbasalate calcium,CarbasalaatCalcium,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,374,
6910,Piritramide (Dipidolor),piritramide,ATC,N02AC03,piritramide,Piritramide (Dipidolor),268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,591,
6910,Piritramide (Dipidolor),piritramide,ATC,N02AC03,piritramide,Piritramide (Dipidolor),268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2634,
6917,Ceftazidim (Fortum),ceftazidime,ATC,J01DD02,ceftazidime,Ceftazidim (Fortum),268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,4888,
6919,Cefotaxim (Claforan),cefotaxime,ATC,J01DD01,cefotaxime,Cefotaxim,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,29321,
6922,Prednisolon (Prednison),prednisolone,ATC,H02AB06,prednisolone,Prednisolon,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,2326,
6922,Prednisolon (Prednison),prednisolone,ATC,H02AB06,prednisolone,Prednisolon,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,6341,
6927,Procainamide (Pronestyl),,,,,Procainamide,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,97,
6927,Procainamide (Pronestyl),,,,,Procainamide,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,22,
6929,Promethazine (Phenergan),,,,,Promethazine,268,Medicatie,,27.0,Injecties Overig,,,,,,,,,,,drugitems,39,
6929,Promethazine (Phenergan),,,,,Promethazine,268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,85,
6932,Chlooramfenicol (Globenicol),,,,,Chlooramfenicol,268,Medicatie,,69.0,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,626,
6933,Propranolol (Hydrochloride),,,,,Propranolol (Hydrochloride),268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1074,
6933,Propranolol (Hydrochloride),,,,,Propranolol (Hydrochloride),268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,2,
6936,Chloorhexidine (Hibitane),,,,,Chloorhexidine,268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,99,
6940,Chloorpromazine (Largactil),,,,,Chloorpromazine,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,43,
6942,Chloortalidon (Hygroton),,,,,Chloortalidon (Hygroton),268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,64,
6945,Cimitidine (Tagamet),,,,,Cimitidine,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,2,
6947,Pyridoxine (Vitamine B6),,,,,Pyridoxine,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,220,
6947,Pyridoxine (Vitamine B6),,,,,Pyridoxine,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,40,
6948,Ciprofloxacine (Ciproxin),ciprofloxacin,ATC,J01MA02,ciprofloxacin,Ciprofloxacine,268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,667,
6948,Ciprofloxacine (Ciproxin),ciprofloxacin,ATC,J01MA02,ciprofloxacin,Ciprofloxacine,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,14924,
6949,Cortisol,,,,,Cortisol,272,Lab overig bloed OLGV,,,,0.0,,,56.0,µmol,umol,,,,,numericitems,3,3.0
6950,Ranitidine (Zantac),ranitidine,ATC,A02BA02,ranitidine,Ranitidine (Zantac),268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,27,
6950,Ranitidine (Zantac),ranitidine,ATC,A02BA02,ranitidine,Ranitidine (Zantac),268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,2741,
6950,Ranitidine (Zantac),ranitidine,ATC,A02BA02,ranitidine,Ranitidine (Zantac),268,Medicatie,,26.0,Injecties Tractus Digestivus,,,,,,,,,,,drugitems,5423,
6951,Cisapride (Prepulsid),,,,,Cisapride,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,31,
6953,Rifampicine (Rifadin),rifampicin,ATC,J04AB02,rifampicin,Rifampicine  (Rifadin),268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,244,
6953,Rifampicine (Rifadin),rifampicin,ATC,J04AB02,rifampicin,Rifampicine  (Rifadin),268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,1127,
6954,Clemastine (Tavegil),,,,,Clemastine (Tavegil),268,Medicatie,,27.0,Injecties Overig,,,,,,,,,,,drugitems,1132,
6954,Clemastine (Tavegil),,,,,Clemastine (Tavegil),268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,85,
6958,Clindamycine (Dalacin),clindamycin,ATC,J01FF01,clindamycin,Clindamycine (Dalacin),268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,112,
6958,Clindamycine (Dalacin),clindamycin,ATC,J01FF01,clindamycin,Clindamycine (Dalacin),268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,3125,
6960,Rocuronium (Esmeron),rocuronium bromide,ATC,M03AC09,rocuronium bromide,Rocuronium,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,274,
6960,Rocuronium (Esmeron),rocuronium bromide,ATC,M03AC09,rocuronium bromide,Rocuronium,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2950,
6962,Clonazepam (Rivotril),,,,,Clonazepam,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,1833,
6962,Clonazepam (Rivotril),,,,,Clonazepam,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,290,
6962,Clonazepam (Rivotril),,,,,Clonazepam,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,817,
6963,Alteplase (Actilyse),,,,,Alteplase,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,128,
6964,Clonidine (Catapresan),clonidine,ATC,C02AC01,clonidine,Clonidine (Catapresan),268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,32251,
6964,Clonidine (Catapresan),clonidine,ATC,C02AC01,clonidine,Clonidine (Catapresan),268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,559,
6968,Clopidogrel (Plavix),clopidogrel,ATC,B01AC04,clopidogrel,Clopidogrel,268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,6847,
6970,Codeïne fosfaat,,,,,Codeïne,268,Medicatie,,70.0,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,46,
6970,Codeïne fosfaat,,,,,Codeïne,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,38,
6971,Ferritine,,,,,Ferritine,371,LAB CHEMIE,,,,1.0,,,66.0,ng/ml,ng/mL,30,250,,,numericitems,2,2.0
6972,Cyclofosfamide (Endoxan),,,,,Cyclofosfamide,268,Medicatie,,27.0,Injecties Overig,,,,,,,,,,,drugitems,25,
6972,Cyclofosfamide (Endoxan),,,,,Cyclofosfamide,268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,119,
6973,Foliumzuur Bloed,,,,,Foliumzuur bld,374,LAB VITAMINEN,,,,1.0,,,44.0,nmol/l,nmol/L,"6,8",39,,,numericitems,1,1.0
6980,Dantroleen (Dantrium),,,,,Dantroleen,268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,396,
6980,Dantroleen (Dantrium),,,,,Dantroleen,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,12,
6982,Salbutamol (Ventolin),,,,,Salbutamol,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,131,
6984,FCOHb,,,,,FCOHb,372,LAB ASTRUPS,,,,1.0,,,0.0,None,,0,"1,5",,,numericitems,126,126.0
6986,FHHb,,,,,FHHb,372,LAB ASTRUPS,,,,1.0,,,0.0,None,,0,5,,,numericitems,101,101.0
6988,Dehydrobenzoperidol (Droperidol),,,,,Dehydrobenzoperidol,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,33,
6992,Desmopressine (Minrin),,,,,Desmopressine,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,119,
6992,Desmopressine (Minrin),,,,,Desmopressine,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,920,
6993,Simvastatine (Zocor),simvastatin,ATC,C10AA01,simvastatin,Simvastatine,268,Medicatie,,32.0,Niet iv Overig,,,,,,,,,,,drugitems,10744,
6995,Dexamethason,dexamethasone,ATC,H02AB02,dexamethasone,Dexamethason,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,742,
6995,Dexamethason,dexamethasone,ATC,H02AB02,dexamethasone,Dexamethason,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,7646,
7000,IJzer,,,,,Fe,371,LAB CHEMIE,,,,1.0,,,56.0,µmol,umol,12,30,,,numericitems,9,9.0
7004,FMetHb,,,,,FMetHb,372,LAB ASTRUPS,,,,1.0,,,0.0,None,,0,"1,5",,,numericitems,145,145.0
7006,Sotalol (Sotacor),sotalol,ATC,C07AA07,sotalol,Sotalol,268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,5457,
7006,Sotalol (Sotacor),sotalol,ATC,C07AA07,sotalol,Sotalol,268,Medicatie,,24.0,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,449,
7008,Osmolaliteit Bloed,,,,,Osmolaliteit,371,LAB CHEMIE,,,,1.0,,,0.0,None,,275,295,,,numericitems,102,102.0
7011,Spironolacton (Aldactone),,,,,Spironolacton,268,Medicatie,,30.0,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,4875,
7013,Sucralfaat (Ulcogant),,,,,Sucralfaat,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,1132,
7014,Sufentanil (Sufenta),,,,,Sufentanil (Sufenta),268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,11,
7015,Temazepam (Normison),temazepam,ATC,N05CD07,temazepam,Temazepam (Normison),268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,7165,
7016,Terbutaline sulfaat (Bricanyl),,,,,Terbutaline,268,Medicatie,,31.0,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,42,
7018,Tetracosactide (Synacthen),,,,,Tetracosactide,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,492,
7020,Thalamonal (Droperidol),,,,,Thalamonal,268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,8,
7023,Aminofylline (Theofylline),,,,,Aminofylline,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,59,
7023,Aminofylline (Theofylline),,,,,Aminofylline,268,Medicatie,,70.0,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,1,
7027,Thiamine (Vitamine B1),thiamine (vit B1),ATC,A11DA01,thiamine (vit B1),Thiamine,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,910,
7027,Thiamine (Vitamine B1),thiamine (vit B1),ATC,A11DA01,thiamine (vit B1),Thiamine,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,20496,
7040,"Timolol (Timoptol) 0,25%",,,,,"Timolol 0,25%",268,Medicatie,,69.0,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,62,
7044,Tobramycine (Obracin),tobramycin,ATC,J01GB01,tobramycin,Tobramycine,268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,264,
7044,Tobramycine (Obracin),tobramycin,ATC,J01GB01,tobramycin,Tobramycine,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,2020,
7050,Tolbutamide (Rastinon),,,,,Tolbutamide,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,90,
7052,Tramadol (Tramadolhydrochloride),,,,,Tramadol (Tramadolhydrochloride),268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,987,
7056,T4,,,,,T4,272,Lab overig bloed OLGV,,,,0.0,,,44.0,nmol/l,nmol/L,60,140,,,numericitems,1,1.0
7064,Vancomycine,vancomycin,ATC,J01XA01,vancomycin,Vancomycine,268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,22,
7064,Vancomycine,vancomycin,ATC,J01XA01,vancomycin,Vancomycine,268,Medicatie,,21.0,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,1886,
7064,Vancomycine,vancomycin,ATC,J01XA01,vancomycin,Vancomycine,268,Medicatie,,15.0,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,23868,
7071,TSH,,,,,TSH,371,LAB CHEMIE,,,,1.0,,,44.0,nmol/l,nmol/L,"0,3","4,5",,,numericitems,4,4.0
7073,Urinezuur,,,,,Urinezuur,371,LAB CHEMIE,,,,1.0,,,97.0,mmol/l,mmol/L,2,4,,,numericitems,63,63.0
7078,Vitamine B12 Bloed,,,,,Vitamine B12,374,LAB VITAMINEN,,,,1.0,,,98.0,pmol/l,pmol/L,160,700,,,numericitems,2,2.0
7079,Vrij T4,,,,,FT4,272,Lab overig bloed OLGV,,,,0.0,,,98.0,pmol/l,pmol/L,10,23,,,numericitems,1,1.0
7084,Zink,,,,,Zink,371,LAB CHEMIE,,,,1.0,,,56.0,µmol,umol,11,18,,,numericitems,1,1.0
7093,Eiwit totaal in urine,,,,,Tot. Eiwit-Urine,275,LAB URINE,,,,1.0,,,62.0,g/l,g/L,,"0,3",,,numericitems,3,3.0
7097,Haloperidol (Haldol),haloperidol,ATC,N05AD01,haloperidol,Haloperidol (Haldol),268,Medicatie,,65.0,2. Spuitpompen,,,,,,,,,,,drugitems,17,
7097,Haloperidol (Haldol),haloperidol,ATC,N05AD01,haloperidol,Haloperidol (Haldol),268,Medicatie,,29.0,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,15061,
7097,Haloperidol (Haldol),haloperidol,ATC,N05AD01,haloperidol,Haloperidol (Haldol),268,Medicatie,,23.0,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,35980,
7101,Kalium in urine,,,,,Kalium-Urine,275,LAB URINE,,,,1.0,,,97.0,mmol/l,mmol/L,25,165,,,numericitems,60,60.0
7104,Hydrocobalamine (Vitamine B12),,,,,Hydrocobalamine,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,89,
7106,Hydrocortison (Solu Cortef),hydrocortisone,ATC,H02AB09,hydrocortisone,Hydrocortison,268,Medicatie,,71.0,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,368,
7106,Hydrocortison (Solu Cortef),hydrocortisone,ATC,H02AB09,hydrocortisone,Hydrocortison,268,Medicatie,,67.0,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,63388,
7108,Kreatinine klaring,,,,,Kreatinine klaring,275,LAB URINE,,,,1.0,,,24.0,ml/min,mL/min,90,140,,,numericitems,2,2.0
